RSSI-Org;Robot X [m];Robot Y [m];Robot Z [m];Robot Rot Z [deg];Reading Number;Note;;phi;RSSI
-6970;1.2;0;0;150;3;Angular;;60;-69.7
-6989;1.2;0;0;150;3;Angular;;60;-69.89
-7238;1.2;0;0;155;3;Angular;;65;-72.38
-7257;1.2;0;0;155;3;Angular;;65;-72.57
-7257;1.2;0;0;155;3;Angular;;65;-72.57
-7285;1.2;0;0;155;3;Angular;;65;-72.85
-7210;1.2;0;0;155;3;Angular;;65;-72.1
-7257;1.2;0;0;155;3;Angular;;65;-72.57
-7257;1.2;0;0;155;3;Angular;;65;-72.57
-7332;1.2;0;0;160;3;Angular;;70;-73.32
-7304;1.2;0;0;160;3;Angular;;70;-73.04
-7388;1.2;0;0;160;3;Angular;;70;-73.88
-7360;1.2;0;0;160;3;Angular;;70;-73.6
-7341;1.2;0;0;160;3;Angular;;70;-73.41
-7341;1.2;0;0;160;3;Angular;;70;-73.41
-7285;1.2;0;0;160;3;Angular;;70;-72.85
-7896;1.2;0;0;165;3;Angular;;75;-78.96
-7858;1.2;0;0;165;3;Angular;;75;-78.58
-7915;1.2;0;0;165;3;Angular;;75;-79.15
-7905;1.2;0;0;165;3;Angular;;75;-79.05
-7887;1.2;0;0;165;3;Angular;;75;-78.87
-7999;1.2;0;0;165;3;Angular;;75;-79.99
-5837;1.2;0;0;85;3;Angular;;-5;-58.37
-5884;1.2;0;0;85;3;Angular;;-5;-58.84
-5894;1.2;0;0;85;3;Angular;;-5;-58.94
-5884;1.2;0;0;85;3;Angular;;-5;-58.84
-5856;1.2;0;0;85;3;Angular;;-5;-58.56
-5894;1.2;0;0;85;3;Angular;;-5;-58.94
-5875;1.2;0;0;85;3;Angular;;-5;-58.75
-5922;1.2;0;0;80;3;Angular;;-10;-59.22
-5931;1.2;0;0;80;3;Angular;;-10;-59.31
-5903;1.2;0;0;80;3;Angular;;-10;-59.03
-5941;1.2;0;0;80;3;Angular;;-10;-59.41
-5931;1.2;0;0;80;3;Angular;;-10;-59.31
-5922;1.2;0;0;80;3;Angular;;-10;-59.22
-5917;1.2;0;0;75;3;Angular;;-15;-59.17
-5927;1.2;0;0;75;3;Angular;;-15;-59.27
-5936;1.2;0;0;75;3;Angular;;-15;-59.36
-5946;1.2;0;0;75;3;Angular;;-15;-59.46
-5946;1.2;0;0;75;3;Angular;;-15;-59.46
-5946;1.2;0;0;75;3;Angular;;-15;-59.46
-6054;1.2;0;0;70;3;Angular;;-20;-60.54
-6054;1.2;0;0;70;3;Angular;;-20;-60.54
-6063;1.2;0;0;70;3;Angular;;-20;-60.63
-6072;1.2;0;0;70;3;Angular;;-20;-60.72
-6044;1.2;0;0;70;3;Angular;;-20;-60.44
-6082;1.2;0;0;70;3;Angular;;-20;-60.82
-6152;1.2;0;0;65;3;Angular;;-25;-61.52
-6162;1.2;0;0;65;3;Angular;;-25;-61.62
-6152;1.2;0;0;65;3;Angular;;-25;-61.52
-6143;1.2;0;0;65;3;Angular;;-25;-61.43
-6171;1.2;0;0;65;3;Angular;;-25;-61.71
-6162;1.2;0;0;65;3;Angular;;-25;-61.62
-6256;1.2;0;0;60;3;Angular;;-30;-62.56
-6275;1.2;0;0;60;3;Angular;;-30;-62.75
-6284;1.2;0;0;60;3;Angular;;-30;-62.84
-6256;1.2;0;0;60;3;Angular;;-30;-62.56
-6256;1.2;0;0;60;3;Angular;;-30;-62.56
-6275;1.2;0;0;60;3;Angular;;-30;-62.75
-6467;1.2;0;0;55;3;Angular;;-35;-64.67
-6486;1.2;0;0;55;3;Angular;;-35;-64.86
-6505;1.2;0;0;55;3;Angular;;-35;-65.05
-6458;1.2;0;0;55;3;Angular;;-35;-64.58
-6458;1.2;0;0;55;3;Angular;;-35;-64.58
-6467;1.2;0;0;55;3;Angular;;-35;-64.67
-6636;1.2;0;0;50;3;Angular;;-40;-66.36
-6702;1.2;0;0;50;3;Angular;;-40;-67.02
-6674;1.2;0;0;50;3;Angular;;-40;-66.74
-6683;1.2;0;0;50;3;Angular;;-40;-66.83
-6674;1.2;0;0;50;3;Angular;;-40;-66.74
-6702;1.2;0;0;50;3;Angular;;-40;-67.02
-6900;1.2;0;0;45;3;Angular;;-45;-69
-6909;1.2;0;0;45;3;Angular;;-45;-69.09
-6862;1.2;0;0;45;3;Angular;;-45;-68.62
-6937;1.2;0;0;45;3;Angular;;-45;-69.37
-6909;1.2;0;0;45;3;Angular;;-45;-69.09
-6890;1.2;0;0;45;3;Angular;;-45;-68.9
-7092;1.2;0;0;40;3;Angular;;-50;-70.92
-7092;1.2;0;0;40;3;Angular;;-50;-70.92
-7130;1.2;0;0;40;3;Angular;;-50;-71.3
-7074;1.2;0;0;40;3;Angular;;-50;-70.74
-7092;1.2;0;0;40;3;Angular;;-50;-70.92
-7121;1.2;0;0;40;3;Angular;;-50;-71.21
-7379;1.2;0;0;35;3;Angular;;-55;-73.79
-7464;1.2;0;0;35;3;Angular;;-55;-74.64
-7426;1.2;0;0;35;3;Angular;;-55;-74.26
-7407;1.2;0;0;35;3;Angular;;-55;-74.07
-7417;1.2;0;0;35;3;Angular;;-55;-74.17
-7285;1.2;0;0;35;3;Angular;;-55;-72.85
-7614;1.2;0;0;30;3;Angular;;-60;-76.14
-7755;1.2;0;0;30;3;Angular;;-60;-77.55
-7520;1.2;0;0;30;3;Angular;;-60;-75.2
-7689;1.2;0;0;30;3;Angular;;-60;-76.89
-7595;1.2;0;0;30;3;Angular;;-60;-75.95
-7774;1.2;0;0;30;3;Angular;;-60;-77.74
-7976;1.2;0;0;25;3;Angular;;-65;-79.76
-7920;1.2;0;0;25;3;Angular;;-65;-79.2
-7882;1.2;0;0;25;3;Angular;;-65;-78.82
-7882;1.2;0;0;25;3;Angular;;-65;-78.82
-7957;1.2;0;0;25;3;Angular;;-65;-79.57
-7985;1.2;0;0;25;3;Angular;;-65;-79.85
-7736;1.2;0;0;20;3;Angular;;-70;-77.36
-7793;1.2;0;0;20;3;Angular;;-70;-77.93
-7746;1.2;0;0;20;3;Angular;;-70;-77.46
-7755;1.2;0;0;20;3;Angular;;-70;-77.55
-7821;1.2;0;0;20;3;Angular;;-70;-78.21
-7717;1.2;0;0;20;3;Angular;;-70;-77.17
-7755;1.2;0;0;15;3;Angular;;-75;-77.55
-7793;1.2;0;0;15;3;Angular;;-75;-77.93
-7858;1.2;0;0;15;3;Angular;;-75;-78.58
-7689;1.2;0;0;15;3;Angular;;-75;-76.89
-7689;1.2;0;0;15;3;Angular;;-75;-76.89
-7736;1.2;0;0;15;3;Angular;;-75;-77.36
-8131;1.2;0;0;10;3;Angular;;-80;-81.31
-8065;1.2;0;0;10;3;Angular;;-80;-80.65
-8103;1.2;0;0;10;3;Angular;;-80;-81.03
-8197;1.2;0;0;10;3;Angular;;-80;-81.97
-8131;1.2;0;0;10;3;Angular;;-80;-81.31
-8291;1.2;0;0;10;3;Angular;;-80;-82.91
-5833;1.2;0;0;90;4;Angular;;0;-58.33
-5833;1.2;0;0;90;4;Angular;;0;-58.33
-5852;1.2;0;0;90;4;Angular;;0;-58.52
-5870;1.2;0;0;90;4;Angular;;0;-58.7
-5852;1.2;0;0;90;4;Angular;;0;-58.52
-5842;1.2;0;0;90;4;Angular;;0;-58.42
-5795;1.2;0;0;95;4;Angular;;5;-57.95
-5823;1.2;0;0;95;4;Angular;;5;-58.23
-5823;1.2;0;0;95;4;Angular;;5;-58.23
-5823;1.2;0;0;95;4;Angular;;5;-58.23
-5814;1.2;0;0;95;4;Angular;;5;-58.14
-5795;1.2;0;0;95;4;Angular;;5;-57.95
-5795;1.2;0;0;95;4;Angular;;5;-57.95
-5776;1.2;0;0;100;4;Angular;;10;-57.76
-5795;1.2;0;0;100;4;Angular;;10;-57.95
-5776;1.2;0;0;100;4;Angular;;10;-57.76
-5786;1.2;0;0;100;4;Angular;;10;-57.86
-5786;1.2;0;0;100;4;Angular;;10;-57.86
-5795;1.2;0;0;100;4;Angular;;10;-57.95
-5833;1.2;0;0;105;4;Angular;;15;-58.33
-5795;1.2;0;0;105;4;Angular;;15;-57.95
-5814;1.2;0;0;105;4;Angular;;15;-58.14
-5795;1.2;0;0;105;4;Angular;;15;-57.95
-5805;1.2;0;0;105;4;Angular;;15;-58.05
-5814;1.2;0;0;105;4;Angular;;15;-58.14
-5856;1.2;0;0;110;4;Angular;;20;-58.56
-5875;1.2;0;0;110;4;Angular;;20;-58.75
-5894;1.2;0;0;110;4;Angular;;20;-58.94
-5866;1.2;0;0;110;4;Angular;;20;-58.66
-5847;1.2;0;0;110;4;Angular;;20;-58.47
-5866;1.2;0;0;110;4;Angular;;20;-58.66
-5875;1.2;0;0;110;4;Angular;;20;-58.75
-5922;1.2;0;0;115;4;Angular;;25;-59.22
-5941;1.2;0;0;115;4;Angular;;25;-59.41
-5922;1.2;0;0;115;4;Angular;;25;-59.22
-5931;1.2;0;0;115;4;Angular;;25;-59.31
-5941;1.2;0;0;115;4;Angular;;25;-59.41
-5931;1.2;0;0;115;4;Angular;;25;-59.31
-5988;1.2;0;0;120;4;Angular;;30;-59.88
-5997;1.2;0;0;120;4;Angular;;30;-59.97
-5978;1.2;0;0;120;4;Angular;;30;-59.78
-5978;1.2;0;0;120;4;Angular;;30;-59.78
-5978;1.2;0;0;120;4;Angular;;30;-59.78
-5988;1.2;0;0;120;4;Angular;;30;-59.88
-5978;1.2;0;0;120;4;Angular;;30;-59.78
-6138;1.2;0;0;125;4;Angular;;35;-61.38
-6166;1.2;0;0;125;4;Angular;;35;-61.66
-6129;1.2;0;0;125;4;Angular;;35;-61.29
-6129;1.2;0;0;125;4;Angular;;35;-61.29
-6129;1.2;0;0;125;4;Angular;;35;-61.29
-6129;1.2;0;0;125;4;Angular;;35;-61.29
-6138;1.2;0;0;125;4;Angular;;35;-61.38
-6246;1.2;0;0;130;4;Angular;;40;-62.46
-6246;1.2;0;0;130;4;Angular;;40;-62.46
-6265;1.2;0;0;130;4;Angular;;40;-62.65
-6265;1.2;0;0;130;4;Angular;;40;-62.65
-6265;1.2;0;0;130;4;Angular;;40;-62.65
-6275;1.2;0;0;130;4;Angular;;40;-62.75
-6439;1.2;0;0;135;4;Angular;;45;-64.39
-6439;1.2;0;0;135;4;Angular;;45;-64.39
-6448;1.2;0;0;135;4;Angular;;45;-64.48
-6411;1.2;0;0;135;4;Angular;;45;-64.11
-6458;1.2;0;0;135;4;Angular;;45;-64.58
-6430;1.2;0;0;135;4;Angular;;45;-64.3
-6420;1.2;0;0;135;4;Angular;;45;-64.2
-6453;1.2;0;0;140;4;Angular;;50;-64.53
-6434;1.2;0;0;140;4;Angular;;50;-64.34
-6406;1.2;0;0;140;4;Angular;;50;-64.06
-6444;1.2;0;0;140;4;Angular;;50;-64.44
-6463;1.2;0;0;140;4;Angular;;50;-64.63
-6425;1.2;0;0;140;4;Angular;;50;-64.25
-6425;1.2;0;0;140;4;Angular;;50;-64.25
-6627;1.2;0;0;145;4;Angular;;55;-66.27
-6571;1.2;0;0;145;4;Angular;;55;-65.71
-6580;1.2;0;0;145;4;Angular;;55;-65.8
-6552;1.2;0;0;145;4;Angular;;55;-65.52
-6571;1.2;0;0;145;4;Angular;;55;-65.71
-6561;1.2;0;0;145;4;Angular;;55;-65.61
-6571;1.2;0;0;145;4;Angular;;55;-65.71
-6900;1.2;0;0;150;4;Angular;;60;-69
-6928;1.2;0;0;150;4;Angular;;60;-69.28
-6965;1.2;0;0;150;4;Angular;;60;-69.65
-6956;1.2;0;0;150;4;Angular;;60;-69.56
-6918;1.2;0;0;150;4;Angular;;60;-69.18
-6890;1.2;0;0;150;4;Angular;;60;-68.9
-7168;1.2;0;0;155;4;Angular;;65;-71.68
-7177;1.2;0;0;155;4;Angular;;65;-71.77
-7186;1.2;0;0;155;4;Angular;;65;-71.86
-7205;1.2;0;0;155;4;Angular;;65;-72.05
-7205;1.2;0;0;155;4;Angular;;65;-72.05
-7243;1.2;0;0;155;4;Angular;;65;-72.43
-7196;1.2;0;0;155;4;Angular;;65;-71.96
-7374;1.2;0;0;160;4;Angular;;70;-73.74
-7337;1.2;0;0;160;4;Angular;;70;-73.37
-7356;1.2;0;0;160;4;Angular;;70;-73.56
-7365;1.2;0;0;160;4;Angular;;70;-73.65
-7365;1.2;0;0;160;4;Angular;;70;-73.65
-7337;1.2;0;0;160;4;Angular;;70;-73.37
-7990;1.2;0;0;165;4;Angular;;75;-79.9
-7981;1.2;0;0;165;4;Angular;;75;-79.81
-7887;1.2;0;0;165;4;Angular;;75;-78.87
-7971;1.2;0;0;165;4;Angular;;75;-79.71
-7915;1.2;0;0;165;4;Angular;;75;-79.15
-7981;1.2;0;0;165;4;Angular;;75;-79.81
-7962;1.2;0;0;165;4;Angular;;75;-79.62
-5790;1.2;0;0;85;4;Angular;;-5;-57.9
-5772;1.2;0;0;85;4;Angular;;-5;-57.72
-5800;1.2;0;0;85;4;Angular;;-5;-58
-5790;1.2;0;0;85;4;Angular;;-5;-57.9
-5809;1.2;0;0;85;4;Angular;;-5;-58.09
-5781;1.2;0;0;85;4;Angular;;-5;-57.81
-5903;1.2;0;0;80;4;Angular;;-10;-59.03
-5922;1.2;0;0;80;4;Angular;;-10;-59.22
-5903;1.2;0;0;80;4;Angular;;-10;-59.03
-5922;1.2;0;0;80;4;Angular;;-10;-59.22
-5941;1.2;0;0;80;4;Angular;;-10;-59.41
-5922;1.2;0;0;80;4;Angular;;-10;-59.22
-5931;1.2;0;0;80;4;Angular;;-10;-59.31
-5936;1.2;0;0;75;4;Angular;;-15;-59.36
-5955;1.2;0;0;75;4;Angular;;-15;-59.55
-5955;1.2;0;0;75;4;Angular;;-15;-59.55
-5946;1.2;0;0;75;4;Angular;;-15;-59.46
-5927;1.2;0;0;75;4;Angular;;-15;-59.27
-5946;1.2;0;0;75;4;Angular;;-15;-59.46
-5927;1.2;0;0;75;4;Angular;;-15;-59.27
-6054;1.2;0;0;70;4;Angular;;-20;-60.54
-6054;1.2;0;0;70;4;Angular;;-20;-60.54
-6054;1.2;0;0;70;4;Angular;;-20;-60.54
-6072;1.2;0;0;70;4;Angular;;-20;-60.72
-6091;1.2;0;0;70;4;Angular;;-20;-60.91
-6072;1.2;0;0;70;4;Angular;;-20;-60.72
-6152;1.2;0;0;65;4;Angular;;-25;-61.52
-6181;1.2;0;0;65;4;Angular;;-25;-61.81
-6199;1.2;0;0;65;4;Angular;;-25;-61.99
-6162;1.2;0;0;65;4;Angular;;-25;-61.62
-6190;1.2;0;0;65;4;Angular;;-25;-61.9
-6181;1.2;0;0;65;4;Angular;;-25;-61.81
-6218;1.2;0;0;65;4;Angular;;-25;-62.18
-6256;1.2;0;0;60;4;Angular;;-30;-62.56
-6256;1.2;0;0;60;4;Angular;;-30;-62.56
-6237;1.2;0;0;60;4;Angular;;-30;-62.37
-6256;1.2;0;0;60;4;Angular;;-30;-62.56
-6246;1.2;0;0;60;4;Angular;;-30;-62.46
-6256;1.2;0;0;60;4;Angular;;-30;-62.56
-6458;1.2;0;0;55;4;Angular;;-35;-64.58
-6448;1.2;0;0;55;4;Angular;;-35;-64.48
-6458;1.2;0;0;55;4;Angular;;-35;-64.58
-6420;1.2;0;0;55;4;Angular;;-35;-64.2
-6411;1.2;0;0;55;4;Angular;;-35;-64.11
-6430;1.2;0;0;55;4;Angular;;-35;-64.3
-6655;1.2;0;0;50;4;Angular;;-40;-66.55
-6702;1.2;0;0;50;4;Angular;;-40;-67.02
-6655;1.2;0;0;50;4;Angular;;-40;-66.55
-6655;1.2;0;0;50;4;Angular;;-40;-66.55
-6683;1.2;0;0;50;4;Angular;;-40;-66.83
-6665;1.2;0;0;50;4;Angular;;-40;-66.65
-6900;1.2;0;0;45;4;Angular;;-45;-69
-6947;1.2;0;0;45;4;Angular;;-45;-69.47
-6918;1.2;0;0;45;4;Angular;;-45;-69.18
-6900;1.2;0;0;45;4;Angular;;-45;-69
-6881;1.2;0;0;45;4;Angular;;-45;-68.81
-6909;1.2;0;0;45;4;Angular;;-45;-69.09
-7074;1.2;0;0;40;4;Angular;;-50;-70.74
-7083;1.2;0;0;40;4;Angular;;-50;-70.83
-7111;1.2;0;0;40;4;Angular;;-50;-71.11
-7092;1.2;0;0;40;4;Angular;;-50;-70.92
-7055;1.2;0;0;40;4;Angular;;-50;-70.55
-7045;1.2;0;0;40;4;Angular;;-50;-70.45
-7280;1.2;0;0;35;4;Angular;;-55;-72.8
-7290;1.2;0;0;35;4;Angular;;-55;-72.9
-7346;1.2;0;0;35;4;Angular;;-55;-73.46
-7215;1.2;0;0;35;4;Angular;;-55;-72.15
-7299;1.2;0;0;35;4;Angular;;-55;-72.99
-7280;1.2;0;0;35;4;Angular;;-55;-72.8
-7614;1.2;0;0;30;4;Angular;;-60;-76.14
-7614;1.2;0;0;30;4;Angular;;-60;-76.14
-7548;1.2;0;0;30;4;Angular;;-60;-75.48
-7501;1.2;0;0;30;4;Angular;;-60;-75.01
-7548;1.2;0;0;30;4;Angular;;-60;-75.48
-7642;1.2;0;0;30;4;Angular;;-60;-76.42
-7727;1.2;0;0;25;4;Angular;;-65;-77.27
-7717;1.2;0;0;25;4;Angular;;-65;-77.17
-7840;1.2;0;0;25;4;Angular;;-65;-78.4
-7736;1.2;0;0;25;4;Angular;;-65;-77.36
-7755;1.2;0;0;25;4;Angular;;-65;-77.55
-7670;1.2;0;0;25;4;Angular;;-65;-76.7
-7868;1.2;0;0;20;4;Angular;;-70;-78.68
-7774;1.2;0;0;20;4;Angular;;-70;-77.74
-7840;1.2;0;0;20;4;Angular;;-70;-78.4
-7915;1.2;0;0;20;4;Angular;;-70;-79.15
-7699;1.2;0;0;20;4;Angular;;-70;-76.99
-7736;1.2;0;0;20;4;Angular;;-70;-77.36
-7807;1.2;0;0;15;4;Angular;;-75;-78.07
-7826;1.2;0;0;15;4;Angular;;-75;-78.26
-7882;1.2;0;0;15;4;Angular;;-75;-78.82
-7854;1.2;0;0;15;4;Angular;;-75;-78.54
-7835;1.2;0;0;15;4;Angular;;-75;-78.35
-7797;1.2;0;0;15;4;Angular;;-75;-77.97
-8178;1.2;0;0;10;4;Angular;;-80;-81.78
-8131;1.2;0;0;10;4;Angular;;-80;-81.31
-8169;1.2;0;0;10;4;Angular;;-80;-81.69
-5772;1.2;0;0;90;5;Angular;;0;-57.72
-5800;1.2;0;0;90;5;Angular;;0;-58
-5828;1.2;0;0;90;5;Angular;;0;-58.28
-5790;1.2;0;0;90;5;Angular;;0;-57.9
-5809;1.2;0;0;90;5;Angular;;0;-58.09
-5800;1.2;0;0;90;5;Angular;;0;-58
-5809;1.2;0;0;95;5;Angular;;5;-58.09
-5790;1.2;0;0;95;5;Angular;;5;-57.9
-5819;1.2;0;0;95;5;Angular;;5;-58.19
-5809;1.2;0;0;95;5;Angular;;5;-58.09
-5800;1.2;0;0;95;5;Angular;;5;-58
-5809;1.2;0;0;95;5;Angular;;5;-58.09
-5800;1.2;0;0;95;5;Angular;;5;-58
-5828;1.2;0;0;100;5;Angular;;10;-58.28
-5828;1.2;0;0;100;5;Angular;;10;-58.28
-5819;1.2;0;0;100;5;Angular;;10;-58.19
-5819;1.2;0;0;100;5;Angular;;10;-58.19
-5828;1.2;0;0;100;5;Angular;;10;-58.28
-5837;1.2;0;0;100;5;Angular;;10;-58.37
-5823;1.2;0;0;105;5;Angular;;15;-58.23
-5842;1.2;0;0;105;5;Angular;;15;-58.42
-5842;1.2;0;0;105;5;Angular;;15;-58.42
-5842;1.2;0;0;105;5;Angular;;15;-58.42
-5823;1.2;0;0;105;5;Angular;;15;-58.23
-5842;1.2;0;0;105;5;Angular;;15;-58.42
-5852;1.2;0;0;110;5;Angular;;20;-58.52
-5852;1.2;0;0;110;5;Angular;;20;-58.52
-5861;1.2;0;0;110;5;Angular;;20;-58.61
-5861;1.2;0;0;110;5;Angular;;20;-58.61
-5861;1.2;0;0;110;5;Angular;;20;-58.61
-5880;1.2;0;0;110;5;Angular;;20;-58.8
-5861;1.2;0;0;110;5;Angular;;20;-58.61
-5922;1.2;0;0;115;5;Angular;;25;-59.22
-5931;1.2;0;0;115;5;Angular;;25;-59.31
-5941;1.2;0;0;115;5;Angular;;25;-59.41
-5941;1.2;0;0;115;5;Angular;;25;-59.41
-5950;1.2;0;0;115;5;Angular;;25;-59.5
-5941;1.2;0;0;115;5;Angular;;25;-59.41
-5955;1.2;0;0;120;5;Angular;;30;-59.55
-5964;1.2;0;0;120;5;Angular;;30;-59.64
-5955;1.2;0;0;120;5;Angular;;30;-59.55
-5927;1.2;0;0;120;5;Angular;;30;-59.27
-5936;1.2;0;0;120;5;Angular;;30;-59.36
-5936;1.2;0;0;120;5;Angular;;30;-59.36
-6129;1.2;0;0;125;5;Angular;;35;-61.29
-6119;1.2;0;0;125;5;Angular;;35;-61.19
-6129;1.2;0;0;125;5;Angular;;35;-61.29
-6129;1.2;0;0;125;5;Angular;;35;-61.29
-6119;1.2;0;0;125;5;Angular;;35;-61.19
-6110;1.2;0;0;125;5;Angular;;35;-61.1
-6232;1.2;0;0;130;5;Angular;;40;-62.32
-6260;1.2;0;0;130;5;Angular;;40;-62.6
-6242;1.2;0;0;130;5;Angular;;40;-62.42
-6242;1.2;0;0;130;5;Angular;;40;-62.42
-6242;1.2;0;0;130;5;Angular;;40;-62.42
-6270;1.2;0;0;130;5;Angular;;40;-62.7
-6260;1.2;0;0;130;5;Angular;;40;-62.6
-6406;1.2;0;0;135;5;Angular;;45;-64.06
-6397;1.2;0;0;135;5;Angular;;45;-63.97
-6416;1.2;0;0;135;5;Angular;;45;-64.16
-6397;1.2;0;0;135;5;Angular;;45;-63.97
-6397;1.2;0;0;135;5;Angular;;45;-63.97
-6444;1.2;0;0;135;5;Angular;;45;-64.44
-6416;1.2;0;0;135;5;Angular;;45;-64.16
-6397;1.2;0;0;140;5;Angular;;50;-63.97
-6406;1.2;0;0;140;5;Angular;;50;-64.06
-6397;1.2;0;0;140;5;Angular;;50;-63.97
-6434;1.2;0;0;140;5;Angular;;50;-64.34
-6397;1.2;0;0;140;5;Angular;;50;-63.97
-6416;1.2;0;0;140;5;Angular;;50;-64.16
-6434;1.2;0;0;140;5;Angular;;50;-64.34
-6566;1.2;0;0;145;5;Angular;;55;-65.66
-6557;1.2;0;0;145;5;Angular;;55;-65.57
-6604;1.2;0;0;145;5;Angular;;55;-66.04
-6632;1.2;0;0;145;5;Angular;;55;-66.32
-6613;1.2;0;0;145;5;Angular;;55;-66.13
-6622;1.2;0;0;145;5;Angular;;55;-66.22
-6604;1.2;0;0;145;5;Angular;;55;-66.04
-6923;1.2;0;0;150;5;Angular;;60;-69.23
-6923;1.2;0;0;150;5;Angular;;60;-69.23
-6951;1.2;0;0;150;5;Angular;;60;-69.51
-6923;1.2;0;0;150;5;Angular;;60;-69.23
-6923;1.2;0;0;150;5;Angular;;60;-69.23
-6933;1.2;0;0;150;5;Angular;;60;-69.33
-6942;1.2;0;0;150;5;Angular;;60;-69.42
-7177;1.2;0;0;155;5;Angular;;65;-71.77
-7186;1.2;0;0;155;5;Angular;;65;-71.86
-7205;1.2;0;0;155;5;Angular;;65;-72.05
-7205;1.2;0;0;155;5;Angular;;65;-72.05
-7215;1.2;0;0;155;5;Angular;;65;-72.15
-7158;1.2;0;0;155;5;Angular;;65;-71.58
-7149;1.2;0;0;155;5;Angular;;65;-71.49
-7327;1.2;0;0;160;5;Angular;;70;-73.27
-7356;1.2;0;0;160;5;Angular;;70;-73.56
-7290;1.2;0;0;160;5;Angular;;70;-72.9
-7346;1.2;0;0;160;5;Angular;;70;-73.46
-7337;1.2;0;0;160;5;Angular;;70;-73.37
-7365;1.2;0;0;160;5;Angular;;70;-73.65
-7309;1.2;0;0;160;5;Angular;;70;-73.09
-7943;1.2;0;0;165;5;Angular;;75;-79.43
-8018;1.2;0;0;165;5;Angular;;75;-80.18
-7943;1.2;0;0;165;5;Angular;;75;-79.43
-8103;1.2;0;0;165;5;Angular;;75;-81.03
-7999;1.2;0;0;165;5;Angular;;75;-79.99
-8103;1.2;0;0;165;5;Angular;;75;-81.03
-8046;1.2;0;0;165;5;Angular;;75;-80.46
-5790;1.2;0;0;85;5;Angular;;-5;-57.9
-5790;1.2;0;0;85;5;Angular;;-5;-57.9
-5800;1.2;0;0;85;5;Angular;;-5;-58
-5790;1.2;0;0;85;5;Angular;;-5;-57.9
-5809;1.2;0;0;85;5;Angular;;-5;-58.09
-5800;1.2;0;0;85;5;Angular;;-5;-58
-5809;1.2;0;0;85;5;Angular;;-5;-58.09
-5917;1.2;0;0;80;5;Angular;;-10;-59.17
-5908;1.2;0;0;80;5;Angular;;-10;-59.08
-5917;1.2;0;0;80;5;Angular;;-10;-59.17
-5927;1.2;0;0;80;5;Angular;;-10;-59.27
-5917;1.2;0;0;80;5;Angular;;-10;-59.17
-5917;1.2;0;0;80;5;Angular;;-10;-59.17
-5960;1.2;0;0;75;5;Angular;;-15;-59.6
-5978;1.2;0;0;75;5;Angular;;-15;-59.78
-5988;1.2;0;0;75;5;Angular;;-15;-59.88
-5960;1.2;0;0;75;5;Angular;;-15;-59.6
-5978;1.2;0;0;75;5;Angular;;-15;-59.78
-5969;1.2;0;0;75;5;Angular;;-15;-59.69
-6058;1.2;0;0;70;5;Angular;;-20;-60.58
-6030;1.2;0;0;70;5;Angular;;-20;-60.3
-6068;1.2;0;0;70;5;Angular;;-20;-60.68
-6058;1.2;0;0;70;5;Angular;;-20;-60.58
-6040;1.2;0;0;70;5;Angular;;-20;-60.4
-6077;1.2;0;0;70;5;Angular;;-20;-60.77
-6129;1.2;0;0;65;5;Angular;;-25;-61.29
-6138;1.2;0;0;65;5;Angular;;-25;-61.38
-6129;1.2;0;0;65;5;Angular;;-25;-61.29
-6119;1.2;0;0;65;5;Angular;;-25;-61.19
-6129;1.2;0;0;65;5;Angular;;-25;-61.29
-6148;1.2;0;0;65;5;Angular;;-25;-61.48
-6331;1.2;0;0;60;5;Angular;;-30;-63.31
-6350;1.2;0;0;60;5;Angular;;-30;-63.5
-6350;1.2;0;0;60;5;Angular;;-30;-63.5
-6369;1.2;0;0;60;5;Angular;;-30;-63.69
-6350;1.2;0;0;60;5;Angular;;-30;-63.5
-6359;1.2;0;0;60;5;Angular;;-30;-63.59
-6486;1.2;0;0;55;5;Angular;;-35;-64.86
-6467;1.2;0;0;55;5;Angular;;-35;-64.67
-6467;1.2;0;0;55;5;Angular;;-35;-64.67
-6458;1.2;0;0;55;5;Angular;;-35;-64.58
-6420;1.2;0;0;55;5;Angular;;-35;-64.2
-6458;1.2;0;0;55;5;Angular;;-35;-64.58
-6688;1.2;0;0;50;5;Angular;;-40;-66.88
-6688;1.2;0;0;50;5;Angular;;-40;-66.88
-6660;1.2;0;0;50;5;Angular;;-40;-66.6
-6688;1.2;0;0;50;5;Angular;;-40;-66.88
-6669;1.2;0;0;50;5;Angular;;-40;-66.69
-6707;1.2;0;0;50;5;Angular;;-40;-67.07
-6956;1.2;0;0;45;5;Angular;;-45;-69.56
-6956;1.2;0;0;45;5;Angular;;-45;-69.56
-6956;1.2;0;0;45;5;Angular;;-45;-69.56
-6984;1.2;0;0;45;5;Angular;;-45;-69.84
-6975;1.2;0;0;45;5;Angular;;-45;-69.75
-6937;1.2;0;0;45;5;Angular;;-45;-69.37
-7135;1.2;0;0;40;5;Angular;;-50;-71.35
-7163;1.2;0;0;40;5;Angular;;-50;-71.63
-7182;1.2;0;0;40;5;Angular;;-50;-71.82
-7106;1.2;0;0;40;5;Angular;;-50;-71.06
-7078;1.2;0;0;40;5;Angular;;-50;-70.78
-7088;1.2;0;0;40;5;Angular;;-50;-70.88
-7266;1.2;0;0;35;5;Angular;;-55;-72.66
-7341;1.2;0;0;35;5;Angular;;-55;-73.41
