RSSI-Org;Robot X [m];Robot Y [m];Robot Z [m];Robot Rot Z [deg];Reading Number;;;phi;RSSI
-5565;1.2;0;0;95;8;;;5;-55.65
-5640;1.2;0;0;100;8;;;10;-56.4
-5612;1.2;0;0;100;8;;;10;-56.12
-5621;1.2;0;0;100;8;;;10;-56.21
-5640;1.2;0;0;100;8;;;10;-56.4
-5640;1.2;0;0;100;8;;;10;-56.4
-5640;1.2;0;0;100;8;;;10;-56.4
-5621;1.2;0;0;100;8;;;10;-56.21
-5593;1.2;0;0;105;8;;;15;-55.93
-5602;1.2;0;0;105;8;;;15;-56.02
-5602;1.2;0;0;105;8;;;15;-56.02
-5584;1.2;0;0;105;8;;;15;-55.84
-5593;1.2;0;0;105;8;;;15;-55.93
-5602;1.2;0;0;105;8;;;15;-56.02
-5584;1.2;0;0;105;8;;;15;-55.84
-5734;1.2;0;0;110;8;;;20;-57.34
-5725;1.2;0;0;110;8;;;20;-57.25
-5734;1.2;0;0;110;8;;;20;-57.34
-5725;1.2;0;0;110;8;;;20;-57.25
-5753;1.2;0;0;110;8;;;20;-57.53
-5725;1.2;0;0;110;8;;;20;-57.25
-5800;1.2;0;0;115;8;;;25;-58
-5790;1.2;0;0;115;8;;;25;-57.9
-5809;1.2;0;0;115;8;;;25;-58.09
-5809;1.2;0;0;115;8;;;25;-58.09
-5809;1.2;0;0;115;8;;;25;-58.09
-5809;1.2;0;0;115;8;;;25;-58.09
-5781;1.2;0;0;115;8;;;25;-57.81
-5847;1.2;0;0;120;8;;;30;-58.47
-5837;1.2;0;0;120;8;;;30;-58.37
-5837;1.2;0;0;120;8;;;30;-58.37
-5847;1.2;0;0;120;8;;;30;-58.47
-5819;1.2;0;0;120;8;;;30;-58.19
-5837;1.2;0;0;120;8;;;30;-58.37
-5837;1.2;0;0;120;8;;;30;-58.37
-5974;1.2;0;0;125;8;;;35;-59.74
-5974;1.2;0;0;125;8;;;35;-59.74
-5983;1.2;0;0;125;8;;;35;-59.83
-5964;1.2;0;0;125;8;;;35;-59.64
-5974;1.2;0;0;125;8;;;35;-59.74
-5983;1.2;0;0;125;8;;;35;-59.83
-5983;1.2;0;0;125;8;;;35;-59.83
-6091;1.2;0;0;130;8;;;40;-60.91
-6101;1.2;0;0;130;8;;;40;-61.01
-6082;1.2;0;0;130;8;;;40;-60.82
-6110;1.2;0;0;130;8;;;40;-61.1
-6129;1.2;0;0;130;8;;;40;-61.29
-6129;1.2;0;0;130;8;;;40;-61.29
-6312;1.2;0;0;135;8;;;45;-63.12
-6322;1.2;0;0;135;8;;;45;-63.22
-6322;1.2;0;0;135;8;;;45;-63.22
-6312;1.2;0;0;135;8;;;45;-63.12
-6312;1.2;0;0;135;8;;;45;-63.12
-6246;1.2;0;0;135;8;;;45;-62.46
-6322;1.2;0;0;135;8;;;45;-63.22
-6495;1.2;0;0;140;8;;;50;-64.95
-6486;1.2;0;0;140;8;;;50;-64.86
-6514;1.2;0;0;140;8;;;50;-65.14
-6467;1.2;0;0;140;8;;;50;-64.67
-6495;1.2;0;0;140;8;;;50;-64.95
-6514;1.2;0;0;140;8;;;50;-65.14
-6514;1.2;0;0;140;8;;;50;-65.14
-6665;1.2;0;0;145;8;;;55;-66.65
-6599;1.2;0;0;145;8;;;55;-65.99
-6665;1.2;0;0;145;8;;;55;-66.65
-6674;1.2;0;0;145;8;;;55;-66.74
-6627;1.2;0;0;145;8;;;55;-66.27
-6674;1.2;0;0;145;8;;;55;-66.74
-6876;1.2;0;0;150;8;;;60;-68.76
-6857;1.2;0;0;150;8;;;60;-68.57
-6933;1.2;0;0;150;8;;;60;-69.33
-6867;1.2;0;0;150;8;;;60;-68.67
-6904;1.2;0;0;150;8;;;60;-69.04
-6848;1.2;0;0;150;8;;;60;-68.48
-7276;1.2;0;0;155;8;;;65;-72.76
-7182;1.2;0;0;155;8;;;65;-71.82
-7003;1.2;0;0;155;8;;;65;-70.03
-7135;1.2;0;0;155;8;;;65;-71.35
-7238;1.2;0;0;155;8;;;65;-72.38
-7153;1.2;0;0;155;8;;;65;-71.53
-7407;1.2;0;0;160;8;;;70;-74.07
-7388;1.2;0;0;160;8;;;70;-73.88
-7341;1.2;0;0;160;8;;;70;-73.41
-7388;1.2;0;0;160;8;;;70;-73.88
-7426;1.2;0;0;160;8;;;70;-74.26
-7426;1.2;0;0;160;8;;;70;-74.26
-7435;1.2;0;0;160;8;;;70;-74.35
-7619;1.2;0;0;165;8;;;75;-76.19
-7656;1.2;0;0;165;8;;;75;-76.56
-7544;1.2;0;0;165;8;;;75;-75.44
-7534;1.2;0;0;165;8;;;75;-75.34
-7487;1.2;0;0;165;8;;;75;-74.87
-7553;1.2;0;0;165;8;;;75;-75.53
-7793;1.2;0;0;170;8;;;80;-77.93
-7849;1.2;0;0;170;8;;;80;-78.49
-7877;1.2;0;0;170;8;;;80;-78.77
-7811;1.2;0;0;170;8;;;80;-78.11
-7868;1.2;0;0;170;8;;;80;-78.68
-7793;1.2;0;0;170;8;;;80;-77.93
-5602;1.2;0;0;85;8;;;-5;-56.02
-5602;1.2;0;0;85;8;;;-5;-56.02
-5593;1.2;0;0;85;8;;;-5;-55.93
-5612;1.2;0;0;85;8;;;-5;-56.12
-5602;1.2;0;0;85;8;;;-5;-56.02
-5593;1.2;0;0;85;8;;;-5;-55.93
-5649;1.2;0;0;80;8;;;-10;-56.49
-5640;1.2;0;0;80;8;;;-10;-56.4
-5659;1.2;0;0;80;8;;;-10;-56.59
-5640;1.2;0;0;80;8;;;-10;-56.4
-5659;1.2;0;0;80;8;;;-10;-56.59
-5668;1.2;0;0;80;8;;;-10;-56.68
-5649;1.2;0;0;80;8;;;-10;-56.49
-5743;1.2;0;0;75;8;;;-15;-57.43
-5743;1.2;0;0;75;8;;;-15;-57.43
-5734;1.2;0;0;75;8;;;-15;-57.34
-5753;1.2;0;0;75;8;;;-15;-57.53
-5743;1.2;0;0;75;8;;;-15;-57.43
-5743;1.2;0;0;75;8;;;-15;-57.43
-5823;1.2;0;0;70;8;;;-20;-58.23
-5833;1.2;0;0;70;8;;;-20;-58.33
-5814;1.2;0;0;70;8;;;-20;-58.14
-5805;1.2;0;0;70;8;;;-20;-58.05
-5823;1.2;0;0;70;8;;;-20;-58.23
-5814;1.2;0;0;70;8;;;-20;-58.14
-5960;1.2;0;0;65;8;;;-25;-59.6
-5941;1.2;0;0;65;8;;;-25;-59.41
-5960;1.2;0;0;65;8;;;-25;-59.6
-5960;1.2;0;0;65;8;;;-25;-59.6
-5969;1.2;0;0;65;8;;;-25;-59.69
-5969;1.2;0;0;65;8;;;-25;-59.69
-5988;1.2;0;0;65;8;;;-25;-59.88
-6072;1.2;0;0;60;8;;;-30;-60.72
-6082;1.2;0;0;60;8;;;-30;-60.82
-6082;1.2;0;0;60;8;;;-30;-60.82
-6082;1.2;0;0;60;8;;;-30;-60.82
-6082;1.2;0;0;60;8;;;-30;-60.82
-6072;1.2;0;0;60;8;;;-30;-60.72
-6082;1.2;0;0;60;8;;;-30;-60.82
-6157;1.2;0;0;55;8;;;-35;-61.57
-6176;1.2;0;0;55;8;;;-35;-61.76
-6166;1.2;0;0;55;8;;;-35;-61.66
-6157;1.2;0;0;55;8;;;-35;-61.57
-6157;1.2;0;0;55;8;;;-35;-61.57
-6148;1.2;0;0;55;8;;;-35;-61.48
-6317;1.2;0;0;50;8;;;-40;-63.17
-6345;1.2;0;0;50;8;;;-40;-63.45
-6317;1.2;0;0;50;8;;;-40;-63.17
-6354;1.2;0;0;50;8;;;-40;-63.54
-6326;1.2;0;0;50;8;;;-40;-63.26
-6326;1.2;0;0;50;8;;;-40;-63.26
-6326;1.2;0;0;50;8;;;-40;-63.26
-6519;1.2;0;0;45;8;;;-45;-65.19
-6519;1.2;0;0;45;8;;;-45;-65.19
-6500;1.2;0;0;45;8;;;-45;-65
-6519;1.2;0;0;45;8;;;-45;-65.19
-6519;1.2;0;0;45;8;;;-45;-65.19
-6538;1.2;0;0;45;8;;;-45;-65.38
-6519;1.2;0;0;45;8;;;-45;-65.19
-6665;1.2;0;0;40;8;;;-50;-66.65
-6674;1.2;0;0;40;8;;;-50;-66.74
-6674;1.2;0;0;40;8;;;-50;-66.74
-6674;1.2;0;0;40;8;;;-50;-66.74
-6674;1.2;0;0;40;8;;;-50;-66.74
-6721;1.2;0;0;40;8;;;-50;-67.21
-6665;1.2;0;0;40;8;;;-50;-66.65
-6871;1.2;0;0;35;8;;;-55;-68.71
-6881;1.2;0;0;35;8;;;-55;-68.81
-6900;1.2;0;0;35;8;;;-55;-69
-6881;1.2;0;0;35;8;;;-55;-68.81
-6881;1.2;0;0;35;8;;;-55;-68.81
-6890;1.2;0;0;35;8;;;-55;-68.9
-6881;1.2;0;0;35;8;;;-55;-68.81
-7055;1.2;0;0;30;8;;;-60;-70.55
-7055;1.2;0;0;30;8;;;-60;-70.55
-7055;1.2;0;0;30;8;;;-60;-70.55
-7055;1.2;0;0;30;8;;;-60;-70.55
-7074;1.2;0;0;30;8;;;-60;-70.74
-7017;1.2;0;0;30;8;;;-60;-70.17
-7064;1.2;0;0;30;8;;;-60;-70.64
-7276;1.2;0;0;25;8;;;-65;-72.76
-7276;1.2;0;0;25;8;;;-65;-72.76
-7276;1.2;0;0;25;8;;;-65;-72.76
-7266;1.2;0;0;25;8;;;-65;-72.66
-7266;1.2;0;0;25;8;;;-65;-72.66
-7266;1.2;0;0;25;8;;;-65;-72.66
-7266;1.2;0;0;25;8;;;-65;-72.66
-7548;1.2;0;0;20;8;;;-70;-75.48
-7558;1.2;0;0;20;8;;;-70;-75.58
-7558;1.2;0;0;20;8;;;-70;-75.58
-7642;1.2;0;0;20;8;;;-70;-76.42
-7548;1.2;0;0;20;8;;;-70;-75.48
-7558;1.2;0;0;20;8;;;-70;-75.58
-7492;1.2;0;0;20;8;;;-70;-74.92
-7501;1.2;0;0;15;8;;;-75;-75.01
-7492;1.2;0;0;15;8;;;-75;-74.92
-7426;1.2;0;0;15;8;;;-75;-74.26
-7473;1.2;0;0;15;8;;;-75;-74.73
-7511;1.2;0;0;15;8;;;-75;-75.11
-7492;1.2;0;0;15;8;;;-75;-74.92
-5602;1.2;0;0;90;9;;;0;-56.02
-5593;1.2;0;0;90;9;;;0;-55.93
-5593;1.2;0;0;90;9;;;0;-55.93
-5602;1.2;0;0;90;9;;;0;-56.02
-5602;1.2;0;0;90;9;;;0;-56.02
-5612;1.2;0;0;90;9;;;0;-56.12
-5565;1.2;0;0;95;9;;;5;-55.65
-5574;1.2;0;0;95;9;;;5;-55.74
-5565;1.2;0;0;95;9;;;5;-55.65
-5574;1.2;0;0;95;9;;;5;-55.74
-5584;1.2;0;0;95;9;;;5;-55.84
-5574;1.2;0;0;95;9;;;5;-55.74
-5649;1.2;0;0;100;9;;;10;-56.49
-5631;1.2;0;0;100;9;;;10;-56.31
-5640;1.2;0;0;100;9;;;10;-56.4
-5649;1.2;0;0;100;9;;;10;-56.49
-5631;1.2;0;0;100;9;;;10;-56.31
-5649;1.2;0;0;100;9;;;10;-56.49
-5555;1.2;0;0;105;9;;;15;-55.55
-5555;1.2;0;0;105;9;;;15;-55.55
-5565;1.2;0;0;105;9;;;15;-55.65
-5555;1.2;0;0;105;9;;;15;-55.55
-5555;1.2;0;0;105;9;;;15;-55.55
-5555;1.2;0;0;105;9;;;15;-55.55
-5555;1.2;0;0;105;9;;;15;-55.55
-5725;1.2;0;0;110;9;;;20;-57.25
-5734;1.2;0;0;110;9;;;20;-57.34
-5743;1.2;0;0;110;9;;;20;-57.43
-5753;1.2;0;0;110;9;;;20;-57.53
-5743;1.2;0;0;110;9;;;20;-57.43
-5753;1.2;0;0;110;9;;;20;-57.53
-5833;1.2;0;0;115;9;;;25;-58.33
-5814;1.2;0;0;115;9;;;25;-58.14
-5786;1.2;0;0;115;9;;;25;-57.86
-5767;1.2;0;0;115;9;;;25;-57.67
-5758;1.2;0;0;115;9;;;25;-57.58
-5748;1.2;0;0;115;9;;;25;-57.48
-5833;1.2;0;0;120;9;;;30;-58.33
-5842;1.2;0;0;120;9;;;30;-58.42
-5861;1.2;0;0;120;9;;;30;-58.61
-5842;1.2;0;0;120;9;;;30;-58.42
-5852;1.2;0;0;120;9;;;30;-58.52
-5842;1.2;0;0;120;9;;;30;-58.42
-5852;1.2;0;0;120;9;;;30;-58.52
-5983;1.2;0;0;125;9;;;35;-59.83
-6011;1.2;0;0;125;9;;;35;-60.11
-5993;1.2;0;0;125;9;;;35;-59.93
-5993;1.2;0;0;125;9;;;35;-59.93
-6011;1.2;0;0;125;9;;;35;-60.11
-5993;1.2;0;0;125;9;;;35;-59.93
-5993;1.2;0;0;125;9;;;35;-59.93
-6072;1.2;0;0;130;9;;;40;-60.72
-6082;1.2;0;0;130;9;;;40;-60.82
-6063;1.2;0;0;130;9;;;40;-60.63
-6063;1.2;0;0;130;9;;;40;-60.63
-6082;1.2;0;0;130;9;;;40;-60.82
-6082;1.2;0;0;130;9;;;40;-60.82
-6063;1.2;0;0;130;9;;;40;-60.63
-6298;1.2;0;0;135;9;;;45;-62.98
-6317;1.2;0;0;135;9;;;45;-63.17
-6317;1.2;0;0;135;9;;;45;-63.17
-6307;1.2;0;0;135;9;;;45;-63.07
-6326;1.2;0;0;135;9;;;45;-63.26
-6354;1.2;0;0;135;9;;;45;-63.54
-6270;1.2;0;0;135;9;;;45;-62.7
-6566;1.2;0;0;140;9;;;50;-65.66
-6538;1.2;0;0;140;9;;;50;-65.38
-6510;1.2;0;0;140;9;;;50;-65.1
-6557;1.2;0;0;140;9;;;50;-65.57
-6528;1.2;0;0;140;9;;;50;-65.28
-6538;1.2;0;0;140;9;;;50;-65.38
-6547;1.2;0;0;140;9;;;50;-65.47
-6716;1.2;0;0;145;9;;;55;-67.16
-6735;1.2;0;0;145;9;;;55;-67.35
-6716;1.2;0;0;145;9;;;55;-67.16
-6716;1.2;0;0;145;9;;;55;-67.16
-6754;1.2;0;0;145;9;;;55;-67.54
-6735;1.2;0;0;145;9;;;55;-67.35
-6669;1.2;0;0;145;9;;;55;-66.69
-6942;1.2;0;0;150;9;;;60;-69.42
-6970;1.2;0;0;150;9;;;60;-69.7
-6933;1.2;0;0;150;9;;;60;-69.33
-6933;1.2;0;0;150;9;;;60;-69.33
-6951;1.2;0;0;150;9;;;60;-69.51
-6942;1.2;0;0;150;9;;;60;-69.42
-7200;1.2;0;0;155;9;;;65;-72
-7257;1.2;0;0;155;9;;;65;-72.57
-7229;1.2;0;0;155;9;;;65;-72.29
-7219;1.2;0;0;155;9;;;65;-72.19
-7304;1.2;0;0;155;9;;;65;-73.04
-7327;1.2;0;0;160;9;;;70;-73.27
-7403;1.2;0;0;160;9;;;70;-74.03
-7412;1.2;0;0;160;9;;;70;-74.12
-7262;1.2;0;0;160;9;;;70;-72.62
-7393;1.2;0;0;160;9;;;70;-73.93
-7365;1.2;0;0;160;9;;;70;-73.65
-7647;1.2;0;0;165;9;;;75;-76.47
-7562;1.2;0;0;165;9;;;75;-75.62
-7666;1.2;0;0;165;9;;;75;-76.66
-7619;1.2;0;0;165;9;;;75;-76.19
-7666;1.2;0;0;165;9;;;75;-76.66
-7656;1.2;0;0;165;9;;;75;-76.56
-7990;1.2;0;0;170;9;;;80;-79.9
-7905;1.2;0;0;170;9;;;80;-79.05
-7896;1.2;0;0;170;9;;;80;-78.96
-7830;1.2;0;0;170;9;;;80;-78.3
-8018;1.2;0;0;170;9;;;80;-80.18
-5602;1.2;0;0;85;9;;;-5;-56.02
-5621;1.2;0;0;85;9;;;-5;-56.21
-5602;1.2;0;0;85;9;;;-5;-56.02
-5621;1.2;0;0;85;9;;;-5;-56.21
-5621;1.2;0;0;85;9;;;-5;-56.21
-5602;1.2;0;0;85;9;;;-5;-56.02
-5602;1.2;0;0;85;9;;;-5;-56.02
-5640;1.2;0;0;80;9;;;-10;-56.4
-5659;1.2;0;0;80;9;;;-10;-56.59
-5649;1.2;0;0;80;9;;;-10;-56.49
-5668;1.2;0;0;80;9;;;-10;-56.68
-5668;1.2;0;0;80;9;;;-10;-56.68
-5659;1.2;0;0;80;9;;;-10;-56.59
-5739;1.2;0;0;75;9;;;-15;-57.39
-5720;1.2;0;0;75;9;;;-15;-57.2
-5729;1.2;0;0;75;9;;;-15;-57.29
-5729;1.2;0;0;75;9;;;-15;-57.29
-5739;1.2;0;0;75;9;;;-15;-57.39
-5720;1.2;0;0;75;9;;;-15;-57.2
-5833;1.2;0;0;70;9;;;-20;-58.33
-5823;1.2;0;0;70;9;;;-20;-58.23
-5842;1.2;0;0;70;9;;;-20;-58.42
-5833;1.2;0;0;70;9;;;-20;-58.33
-5823;1.2;0;0;70;9;;;-20;-58.23
-5814;1.2;0;0;70;9;;;-20;-58.14
-5922;1.2;0;0;65;9;;;-25;-59.22
-5931;1.2;0;0;65;9;;;-25;-59.31
-5922;1.2;0;0;65;9;;;-25;-59.22
-5913;1.2;0;0;65;9;;;-25;-59.13
-5922;1.2;0;0;65;9;;;-25;-59.22
-5931;1.2;0;0;65;9;;;-25;-59.31
-5913;1.2;0;0;65;9;;;-25;-59.13
-6091;1.2;0;0;60;9;;;-30;-60.91
-6091;1.2;0;0;60;9;;;-30;-60.91
-6082;1.2;0;0;60;9;;;-30;-60.82
-6101;1.2;0;0;60;9;;;-30;-61.01
-6091;1.2;0;0;60;9;;;-30;-60.91
-6082;1.2;0;0;60;9;;;-30;-60.82
-6091;1.2;0;0;60;9;;;-30;-60.91
-6232;1.2;0;0;55;9;;;-35;-62.32
-6213;1.2;0;0;55;9;;;-35;-62.13
-6213;1.2;0;0;55;9;;;-35;-62.13
-6242;1.2;0;0;55;9;;;-35;-62.42
-6204;1.2;0;0;55;9;;;-35;-62.04
-6223;1.2;0;0;55;9;;;-35;-62.23
-6213;1.2;0;0;55;9;;;-35;-62.13
-6439;1.2;0;0;50;9;;;-40;-64.39
-6411;1.2;0;0;50;9;;;-40;-64.11
-6439;1.2;0;0;50;9;;;-40;-64.39
-6430;1.2;0;0;50;9;;;-40;-64.3
-6430;1.2;0;0;50;9;;;-40;-64.3
-6401;1.2;0;0;50;9;;;-40;-64.01
-6420;1.2;0;0;50;9;;;-40;-64.2
-6514;1.2;0;0;45;9;;;-45;-65.14
-6505;1.2;0;0;45;9;;;-45;-65.05
-6486;1.2;0;0;45;9;;;-45;-64.86
-6514;1.2;0;0;45;9;;;-45;-65.14
-6495;1.2;0;0;45;9;;;-45;-64.95
-6505;1.2;0;0;45;9;;;-45;-65.05
-6486;1.2;0;0;45;9;;;-45;-64.86
-6636;1.2;0;0;40;9;;;-50;-66.36
-6627;1.2;0;0;40;9;;;-50;-66.27
-6636;1.2;0;0;40;9;;;-50;-66.36
-6608;1.2;0;0;40;9;;;-50;-66.08
-6636;1.2;0;0;40;9;;;-50;-66.36
-6627;1.2;0;0;40;9;;;-50;-66.27
-6895;1.2;0;0;35;9;;;-55;-68.95
-6876;1.2;0;0;35;9;;;-55;-68.76
-6857;1.2;0;0;35;9;;;-55;-68.57
-6914;1.2;0;0;35;9;;;-55;-69.14
-6876;1.2;0;0;35;9;;;-55;-68.76
-6895;1.2;0;0;35;9;;;-55;-68.95
-6914;1.2;0;0;35;9;;;-55;-69.14
-7027;1.2;0;0;30;9;;;-60;-70.27
-7036;1.2;0;0;30;9;;;-60;-70.36
-7092;1.2;0;0;30;9;;;-60;-70.92
-7064;1.2;0;0;30;9;;;-60;-70.64
-7036;1.2;0;0;30;9;;;-60;-70.36
-7055;1.2;0;0;30;9;;;-60;-70.55
-7036;1.2;0;0;30;9;;;-60;-70.36
-7276;1.2;0;0;25;9;;;-65;-72.76
-7323;1.2;0;0;25;9;;;-65;-73.23
-7238;1.2;0;0;25;9;;;-65;-72.38
-7285;1.2;0;0;25;9;;;-65;-72.85
-7313;1.2;0;0;25;9;;;-65;-73.13
-7285;1.2;0;0;25;9;;;-65;-72.85
-7257;1.2;0;0;25;9;;;-65;-72.57
-7412;1.2;0;0;20;9;;;-70;-74.12
-7374;1.2;0;0;20;9;;;-70;-73.74
-7431;1.2;0;0;20;9;;;-70;-74.31
-7459;1.2;0;0;20;9;;;-70;-74.59
-7412;1.2;0;0;20;9;;;-70;-74.12
-7459;1.2;0;0;20;9;;;-70;-74.59
-7431;1.2;0;0;20;9;;;-70;-74.31
-7553;1.2;0;0;15;9;;;-75;-75.53
-7525;1.2;0;0;15;9;;;-75;-75.25
-7591;1.2;0;0;15;9;;;-75;-75.91
-7553;1.2;0;0;15;9;;;-75;-75.53
-7591;1.2;0;0;15;9;;;-75;-75.91
-7572;1.2;0;0;15;9;;;-75;-75.72
-7534;1.2;0;0;15;9;;;-75;-75.34
-5598;1.2;0;0;90;10;;;0;-55.98
-5607;1.2;0;0;90;10;;;0;-56.07
-5607;1.2;0;0;90;10;;;0;-56.07
-5617;1.2;0;0;90;10;;;0;-56.17
-5617;1.2;0;0;90;10;;;0;-56.17
-5617;1.2;0;0;90;10;;;0;-56.17
-5598;1.2;0;0;95;10;;;5;-55.98
-5617;1.2;0;0;95;10;;;5;-56.17
-5607;1.2;0;0;95;10;;;5;-56.07
-5617;1.2;0;0;95;10;;;5;-56.17
-5598;1.2;0;0;95;10;;;5;-55.98
-5617;1.2;0;0;95;10;;;5;-56.17
-5607;1.2;0;0;95;10;;;5;-56.07
-5649;1.2;0;0;100;10;;;10;-56.49
-5640;1.2;0;0;100;10;;;10;-56.4
-5678;1.2;0;0;100;10;;;10;-56.78
-5640;1.2;0;0;100;10;;;10;-56.4
-5640;1.2;0;0;100;10;;;10;-56.4
-5659;1.2;0;0;100;10;;;10;-56.59
-5640;1.2;0;0;100;10;;;10;-56.4
-5584;1.2;0;0;105;10;;;15;-55.84
-5584;1.2;0;0;105;10;;;15;-55.84
-5565;1.2;0;0;105;10;;;15;-55.65
-5584;1.2;0;0;105;10;;;15;-55.84
-5602;1.2;0;0;105;10;;;15;-56.02
-5584;1.2;0;0;105;10;;;15;-55.84
-5772;1.2;0;0;110;10;;;20;-57.72
-5772;1.2;0;0;110;10;;;20;-57.72
-5762;1.2;0;0;110;10;;;20;-57.62
-5790;1.2;0;0;110;10;;;20;-57.9
-5790;1.2;0;0;110;10;;;20;-57.9
-5790;1.2;0;0;110;10;;;20;-57.9
-5762;1.2;0;0;110;10;;;20;-57.62
-5734;1.2;0;0;115;10;;;25;-57.34
-5725;1.2;0;0;115;10;;;25;-57.25
-5725;1.2;0;0;115;10;;;25;-57.25
-5743;1.2;0;0;115;10;;;25;-57.43
-5762;1.2;0;0;115;10;;;25;-57.62
-5753;1.2;0;0;115;10;;;25;-57.53
-5819;1.2;0;0;120;10;;;30;-58.19
-5856;1.2;0;0;120;10;;;30;-58.56
-5847;1.2;0;0;120;10;;;30;-58.47
-5837;1.2;0;0;120;10;;;30;-58.37
-5837;1.2;0;0;120;10;;;30;-58.37
-5828;1.2;0;0;120;10;;;30;-58.28
-5837;1.2;0;0;120;10;;;30;-58.37
-5988;1.2;0;0;125;10;;;35;-59.88
-5997;1.2;0;0;125;10;;;35;-59.97
-5988;1.2;0;0;125;10;;;35;-59.88
-6007;1.2;0;0;125;10;;;35;-60.07
-6007;1.2;0;0;125;10;;;35;-60.07
-5988;1.2;0;0;125;10;;;35;-59.88
-6129;1.2;0;0;130;10;;;40;-61.29
-6119;1.2;0;0;130;10;;;40;-61.19
-6119;1.2;0;0;130;10;;;40;-61.19
-6129;1.2;0;0;130;10;;;40;-61.29
-6110;1.2;0;0;130;10;;;40;-61.1
-6138;1.2;0;0;130;10;;;40;-61.38
-6298;1.2;0;0;135;10;;;45;-62.98
-6326;1.2;0;0;135;10;;;45;-63.26
-6307;1.2;0;0;135;10;;;45;-63.07
-6307;1.2;0;0;135;10;;;45;-63.07
-6298;1.2;0;0;135;10;;;45;-62.98
-6242;1.2;0;0;135;10;;;45;-62.42
-6467;1.2;0;0;140;10;;;50;-64.67
-6420;1.2;0;0;140;10;;;50;-64.2
-6505;1.2;0;0;140;10;;;50;-65.05
-6533;1.2;0;0;140;10;;;50;-65.33
-6561;1.2;0;0;140;10;;;50;-65.61
-6533;1.2;0;0;140;10;;;50;-65.33
-6707;1.2;0;0;145;10;;;55;-67.07
-6716;1.2;0;0;145;10;;;55;-67.16
-6688;1.2;0;0;145;10;;;55;-66.88
-6716;1.2;0;0;145;10;;;55;-67.16
-6726;1.2;0;0;145;10;;;55;-67.26
-6651;1.2;0;0;145;10;;;55;-66.51
-7059;1.2;0;0;150;10;;;60;-70.59
-6947;1.2;0;0;150;10;;;60;-69.47
-6928;1.2;0;0;150;10;;;60;-69.28
-6947;1.2;0;0;150;10;;;60;-69.47
-6918;1.2;0;0;150;10;;;60;-69.18
-6928;1.2;0;0;150;10;;;60;-69.28
-6918;1.2;0;0;150;10;;;60;-69.18
-7210;1.2;0;0;155;10;;;65;-72.1
-7229;1.2;0;0;155;10;;;65;-72.29
-7144;1.2;0;0;155;10;;;65;-71.44
-7285;1.2;0;0;155;10;;;65;-72.85
-7210;1.2;0;0;155;10;;;65;-72.1
-7257;1.2;0;0;155;10;;;65;-72.57
-7285;1.2;0;0;160;10;;;70;-72.85
-7276;1.2;0;0;160;10;;;70;-72.76
-7294;1.2;0;0;160;10;;;70;-72.94
-7332;1.2;0;0;160;10;;;70;-73.32
-7276;1.2;0;0;160;10;;;70;-72.76
-7351;1.2;0;0;160;10;;;70;-73.51
-7689;1.2;0;0;165;10;;;75;-76.89
-7614;1.2;0;0;165;10;;;75;-76.14
-7614;1.2;0;0;165;10;;;75;-76.14
-7605;1.2;0;0;165;10;;;75;-76.05
-7576;1.2;0;0;165;10;;;75;-75.76
-7652;1.2;0;0;165;10;;;75;-76.52
-7764;1.2;0;0;170;10;;;80;-77.64
-7811;1.2;0;0;170;10;;;80;-78.11
-7736;1.2;0;0;170;10;;;80;-77.36
-7821;1.2;0;0;170;10;;;80;-78.21
-7858;1.2;0;0;170;10;;;80;-78.58
-7783;1.2;0;0;170;10;;;80;-77.83
-5621;1.2;0;0;85;10;;;-5;-56.21
-5602;1.2;0;0;85;10;;;-5;-56.02
-5593;1.2;0;0;85;10;;;-5;-55.93
-5612;1.2;0;0;85;10;;;-5;-56.12
-5621;1.2;0;0;85;10;;;-5;-56.21
-5593;1.2;0;0;85;10;;;-5;-55.93
-5668;1.2;0;0;80;10;;;-10;-56.68
-5659;1.2;0;0;80;10;;;-10;-56.59
-5678;1.2;0;0;80;10;;;-10;-56.78
-5659;1.2;0;0;80;10;;;-10;-56.59
-5678;1.2;0;0;80;10;;;-10;-56.78
-5659;1.2;0;0;80;10;;;-10;-56.59
-5734;1.2;0;0;75;10;;;-15;-57.34
-5743;1.2;0;0;75;10;;;-15;-57.43
-5715;1.2;0;0;75;10;;;-15;-57.15
-5743;1.2;0;0;75;10;;;-15;-57.43
-5715;1.2;0;0;75;10;;;-15;-57.15
-5725;1.2;0;0;75;10;;;-15;-57.25
-5823;1.2;0;0;70;10;;;-20;-58.23
-5833;1.2;0;0;70;10;;;-20;-58.33
-5842;1.2;0;0;70;10;;;-20;-58.42
-5814;1.2;0;0;70;10;;;-20;-58.14
-5833;1.2;0;0;70;10;;;-20;-58.33
-5814;1.2;0;0;70;10;;;-20;-58.14
-5922;1.2;0;0;65;10;;;-25;-59.22
-5922;1.2;0;0;65;10;;;-25;-59.22
-5913;1.2;0;0;65;10;;;-25;-59.13
-5922;1.2;0;0;65;10;;;-25;-59.22
-5941;1.2;0;0;65;10;;;-25;-59.41
-5931;1.2;0;0;65;10;;;-25;-59.31
-6030;1.2;0;0;60;10;;;-30;-60.3
-6030;1.2;0;0;60;10;;;-30;-60.3
-6021;1.2;0;0;60;10;;;-30;-60.21
-6030;1.2;0;0;60;10;;;-30;-60.3
